 Date,EURUSD Open,EURUSD Low,EURUSD High,EURUSD Close,EURUSD Adj. Close
03-11-2019,1.1231,1.1222,1.1257,1.1245,1.1245
03-08-2019,1.1194,1.1186,1.1245,1.1232,1.1232
03-07-2019,1.1307,1.1178,1.132,1.1181,1.1181
03-06-2019,1.1307,1.129,1.1324,1.1311,1.1311
03-05-2019,1.134,1.129,1.1341,1.1308,1.1308
03-04-2019,1.1382,1.1309,1.1382,1.1342,1.1342
03-01-2019,1.1371,1.1354,1.1407,1.1365,1.1365
02-28-2019,1.1367,1.1362,1.1418,1.1374,1.1374
02-27-2019,1.1389,1.1362,1.1402,1.1371,1.1371
02-26-2019,1.136,1.1346,1.1401,1.1392,1.1392
02-25-2019,1.133,1.133,1.1367,1.1361,1.1361
02-22-2019,1.134,1.1319,1.1355,1.1332,1.1332
02-21-2019,1.1338,1.1323,1.1365,1.1338,1.1338
02-20-2019,1.1343,1.1325,1.137,1.134,1.134
02-19-2019,1.1311,1.1277,1.1356,1.1342,1.1342
02-18-2019,1.1295,1.129,1.1334,1.1315,1.1315
02-15-2019,1.1295,1.1237,1.1306,1.1299,1.1299
02-14-2019,1.1261,1.125,1.1306,1.1292,1.1292
02-13-2019,1.1326,1.1265,1.1341,1.1266,1.1266
02-12-2019,1.1277,1.1258,1.134,1.1332,1.1332
02-11-2019,1.132,1.1268,1.133,1.1276,1.1276
02-08-2019,1.134,1.1321,1.135,1.1322,1.1322
02-07-2019,1.1364,1.1326,1.1368,1.1342,1.1342
02-06-2019,1.1405,1.1362,1.1409,1.1368,1.1368
02-05-2019,1.1438,1.1402,1.144,1.1413,1.1413
02-04-2019,1.1454,1.1425,1.146,1.1435,1.1435
02-01-2019,1.1448,1.1435,1.1486,1.1459,1.1459
01-31-2019,1.1479,1.1437,1.1513,1.1445,1.1445
01-30-2019,1.1433,1.1408,1.15,1.1481,1.1481
01-29-2019,1.1428,1.1413,1.145,1.1433,1.1433
01-28-2019,1.1403,1.1393,1.1443,1.1428,1.1428
01-25-2019,1.1304,1.1301,1.1417,1.1415,1.1415
01-24-2019,1.1381,1.129,1.1391,1.1308,1.1308
01-23-2019,1.136,1.1352,1.1394,1.1382,1.1382
01-22-2019,1.1367,1.1338,1.1373,1.1353,1.1353
01-21-2019,1.1362,1.1357,1.1386,1.1369,1.1369
01-18-2019,1.1389,1.1354,1.141,1.1364,1.1364
01-17-2019,1.1394,1.1372,1.1405,1.1391,1.1391
01-16-2019,1.1412,1.1378,1.1424,1.1393,1.1393
01-15-2019,1.1469,1.1383,1.149,1.1414,1.1414
01-14-2019,1.146,1.1452,1.1482,1.1469,1.1469
01-11-2019,1.15,1.1459,1.1538,1.1462,1.1462
01-10-2019,1.1542,1.1488,1.157,1.1498,1.1498
01-09-2019,1.1442,1.1438,1.1555,1.1555,1.1555
01-08-2019,1.1474,1.1423,1.1484,1.144,1.144
01-07-2019,1.1398,1.1398,1.1482,1.1477,1.1477
01-04-2019,1.1394,1.1348,1.1418,1.1403,1.1403
01-03-2019,1.1345,1.1312,1.1409,1.1398,1.1398
01-02-2019,1.1462,1.1327,1.1495,1.1346,1.1346
12-31-2018,1.1437,1.1422,1.1465,1.1456,1.1456
12-28-2018,1.1431,1.1427,1.1472,1.1442,1.1442
12-27-2018,1.1353,1.1353,1.1453,1.144,1.144
12-26-2018,1.1393,1.1344,1.142,1.1354,1.1354
12-25-2018,1.1406,1.1396,1.1419,1.1401,1.1401
12-24-2018,1.1371,1.1362,1.1438,1.1408,1.1408
12-19-2018,1.1365,1.1362,1.1439,1.1373,1.1373
12-18-2018,1.1348,1.1338,1.1402,1.1363,1.1363
12-17-2018,1.1305,1.1302,1.1357,1.1345,1.1345
12-14-2018,1.1361,1.127,1.1365,1.1301,1.1301
12-13-2018,1.1369,1.1332,1.1392,1.1364,1.1364
12-12-2018,1.1317,1.1316,1.1386,1.1371,1.1371
12-11-2018,1.1355,1.1307,1.14,1.1327,1.1327
12-10-2018,1.1393,1.1351,1.1442,1.1355,1.1355
12-07-2018,1.1374,1.1361,1.142,1.1411,1.1411
12-06-2018,1.1344,1.1322,1.1411,1.1382,1.1382
12-05-2018,1.1343,1.1317,1.136,1.1345,1.1345
12-04-2018,1.1354,1.1323,1.1418,1.1338,1.1338
12-03-2018,1.1352,1.1321,1.1379,1.1345,1.1345
11-30-2018,1.1393,1.1306,1.14,1.1322,1.1322
11-29-2018,1.1368,1.1349,1.14,1.139,1.139
11-28-2018,1.1292,1.1268,1.1386,1.1369,1.1369
11-27-2018,1.1327,1.1278,1.1344,1.1297,1.1297
11-26-2018,1.1341,1.1327,1.1382,1.1334,1.1334
11-23-2018,1.1403,1.1328,1.1421,1.1331,1.1331
11-22-2018,1.1383,1.1383,1.1433,1.1406,1.1406
11-21-2018,1.1371,1.1366,1.1425,1.1384,1.1384
11-20-2018,1.1455,1.1359,1.1472,1.1369,1.1369
11-19-2018,1.1415,1.1394,1.1463,1.1451,1.1451
11-16-2018,1.1327,1.1322,1.142,1.1416,1.1416
11-15-2018,1.1309,1.1275,1.136,1.1332,1.1332
11-14-2018,1.129,1.1264,1.1343,1.1323,1.1323
11-13-2018,1.1219,1.1218,1.1291,1.1285,1.1285
11-12-2018,1.1323,1.1234,1.1331,1.1234,1.1234
11-09-2018,1.1365,1.1318,1.1369,1.1336,1.1336
11-08-2018,1.1427,1.1355,1.1444,1.136,1.136
11-07-2018,1.1427,1.1398,1.1499,1.1439,1.1439
11-06-2018,1.1408,1.1393,1.1437,1.1418,1.1418
11-05-2018,1.1388,1.136,1.1423,1.1408,1.1408
11-02-2018,1.1409,1.1375,1.1456,1.1391,1.1391
11-01-2018,1.1313,1.1309,1.1423,1.1409,1.1409
10-31-2018,1.1345,1.1302,1.136,1.1311,1.1311
10-30-2018,1.1374,1.1341,1.1387,1.1344,1.1344
10-29-2018,1.1396,1.1364,1.1415,1.1373,1.1373
10-26-2018,1.1373,1.1336,1.1418,1.1402,1.1402
10-25-2018,1.1393,1.1357,1.1432,1.1375,1.1375
10-24-2018,1.1471,1.1382,1.1475,1.1392,1.1392
10-23-2018,1.1466,1.144,1.1491,1.1471,1.1471
10-22-2018,1.1517,1.1456,1.155,1.1465,1.1465
10-19-2018,1.1453,1.1435,1.1533,1.1523,1.1523
10-18-2018,1.1501,1.145,1.1526,1.1453,1.1453
10-17-2018,1.1575,1.1497,1.158,1.15,1.15
10-16-2018,1.1579,1.1567,1.162,1.1575,1.1575
10-15-2018,1.1545,1.1543,1.1605,1.1579,1.1579
10-12-2018,1.1587,1.1537,1.161,1.1559,1.1559
10-11-2018,1.1522,1.1521,1.1598,1.1593,1.1593
10-10-2018,1.1493,1.148,1.1544,1.1521,1.1521
10-09-2018,1.149,1.1433,1.1502,1.1491,1.1491
10-08-2018,1.1523,1.1461,1.1529,1.1492,1.1492
10-05-2018,1.1516,1.1487,1.1546,1.152,1.152
10-04-2018,1.1479,1.1464,1.1534,1.1514,1.1514
10-03-2018,1.1547,1.1471,1.1592,1.1478,1.1478
10-02-2018,1.1579,1.1506,1.158,1.1545,1.1545
10-01-2018,1.1619,1.1564,1.1622,1.1578,1.1578
09-28-2018,1.1641,1.1571,1.165,1.1603,1.1603
09-27-2018,1.174,1.164,1.1757,1.1641,1.1641
09-26-2018,1.1766,1.1728,1.1797,1.1739,1.1739
09-25-2018,1.1749,1.1732,1.1792,1.1767,1.1767
09-24-2018,1.1744,1.1725,1.1814,1.1749,1.1749
09-21-2018,1.1778,1.1734,1.1802,1.1753,1.1753
09-20-2018,1.1673,1.1669,1.1784,1.1777,1.1777
09-19-2018,1.1667,1.1652,1.1714,1.1672,1.1672
09-18-2018,1.1685,1.1653,1.1723,1.1666,1.1666
09-17-2018,1.1625,1.1623,1.1697,1.1683,1.1683
09-14-2018,1.169,1.1621,1.1721,1.1624,1.1624
09-13-2018,1.1627,1.161,1.1701,1.169,1.169
09-12-2018,1.1606,1.1571,1.1647,1.1626,1.1626
09-11-2018,1.1592,1.1567,1.1643,1.1605,1.1605
09-10-2018,1.1551,1.1528,1.1613,1.1596,1.1596
09-07-2018,1.1622,1.1551,1.1649,1.1556,1.1556
09-06-2018,1.1631,1.1607,1.1657,1.1623,1.1623
09-05-2018,1.1581,1.1544,1.1633,1.1631,1.1631
09-04-2018,1.1619,1.1532,1.162,1.1582,1.1582
09-03-2018,1.1597,1.1591,1.1627,1.1619,1.1619
08-31-2018,1.1671,1.1586,1.169,1.1608,1.1608
08-30-2018,1.1707,1.1643,1.1717,1.1669,1.1669
08-29-2018,1.1696,1.1653,1.171,1.1707,1.1707
08-28-2018,1.1678,1.1664,1.1732,1.1695,1.1695
08-27-2018,1.1616,1.1597,1.1693,1.1678,1.1678
08-24-2018,1.1539,1.1536,1.1637,1.1622,1.1622
08-23-2018,1.1595,1.153,1.1599,1.1542,1.1542
08-22-2018,1.1571,1.1554,1.1623,1.1596,1.1596
08-21-2018,1.1482,1.1482,1.16,1.157,1.157
08-20-2018,1.144,1.1396,1.1485,1.1483,1.1483
08-17-2018,1.1377,1.1367,1.1445,1.144,1.144
08-16-2018,1.1345,1.1338,1.1408,1.1377,1.1377
08-15-2018,1.1345,1.1302,1.1354,1.1346,1.1346
08-14-2018,1.1411,1.1331,1.1429,1.1343,1.1343
08-13-2018,1.1377,1.1366,1.1432,1.1411,1.1411
08-10-2018,1.1526,1.1388,1.1535,1.1414,1.1414
08-09-2018,1.1611,1.1527,1.1619,1.1528,1.1528
08-08-2018,1.16,1.1574,1.1628,1.161,1.161
08-07-2018,1.1552,1.1552,1.1608,1.1599,1.1599
08-06-2018,1.157,1.1531,1.1572,1.1554,1.1554
08-03-2018,1.1586,1.1562,1.1609,1.1566,1.1566
08-02-2018,1.1659,1.1583,1.1667,1.1586,1.1586
08-01-2018,1.1692,1.1658,1.1699,1.1661,1.1661
07-31-2018,1.1708,1.1687,1.1745,1.1692,1.1692
07-30-2018,1.1655,1.165,1.1718,1.1705,1.1705
07-27-2018,1.1641,1.1623,1.1664,1.1658,1.1658
07-26-2018,1.1728,1.1641,1.1743,1.1643,1.1643
07-25-2018,1.1676,1.1666,1.1738,1.1729,1.1729
07-24-2018,1.1692,1.1656,1.1716,1.1687,1.1687
07-23-2018,1.1728,1.1685,1.175,1.1692,1.1692
07-20-2018,1.1645,1.1627,1.1737,1.1721,1.1721
07-19-2018,1.1639,1.1576,1.1673,1.1642,1.1642
07-18-2018,1.1661,1.1603,1.1665,1.1639,1.1639
07-17-2018,1.1711,1.1652,1.1744,1.1661,1.1661
07-16-2018,1.1687,1.1676,1.1724,1.1711,1.1711
07-13-2018,1.1671,1.1614,1.1686,1.1683,1.1683
07-12-2018,1.1673,1.1651,1.1696,1.1671,1.1671
07-11-2018,1.1745,1.1667,1.1758,1.1673,1.1673
07-10-2018,1.1766,1.1692,1.1766,1.1744,1.1744
07-09-2018,1.1747,1.1733,1.179,1.175,1.175
07-06-2018,1.1692,1.168,1.1765,1.1743,1.1743
07-05-2018,1.1657,1.165,1.1719,1.1691,1.1691
07-04-2018,1.1659,1.1631,1.1682,1.1657,1.1657
07-03-2018,1.164,1.1623,1.1672,1.1657,1.1657
07-02-2018,1.1685,1.1593,1.1685,1.164,1.164
06-29-2018,1.1569,1.1559,1.169,1.1686,1.1686
06-28-2018,1.1554,1.1528,1.1596,1.1569,1.1569
06-27-2018,1.1646,1.1542,1.1672,1.1554,1.1554
06-26-2018,1.1705,1.1637,1.1719,1.1647,1.1647
06-25-2018,1.1665,1.1629,1.1712,1.1704,1.1704
06-22-2018,1.1603,1.1601,1.1674,1.1659,1.1659
06-21-2018,1.1571,1.1512,1.1631,1.1604,1.1604
06-20-2018,1.1589,1.1539,1.1599,1.1575,1.1575
06-19-2018,1.1623,1.1531,1.1644,1.1591,1.1591
06-18-2018,1.1589,1.1566,1.1624,1.1623,1.1623
06-15-2018,1.1569,1.1546,1.1625,1.1607,1.1607
06-14-2018,1.1792,1.1567,1.1839,1.1567,1.1567
06-13-2018,1.1745,1.173,1.1799,1.1791,1.1791
06-12-2018,1.1783,1.1735,1.1807,1.1744,1.1744
06-11-2018,1.1774,1.1771,1.1819,1.1785,1.1785
06-08-2018,1.18,1.1728,1.181,1.177,1.177
06-07-2018,1.1776,1.1774,1.1839,1.1798,1.1798
06-06-2018,1.1717,1.1714,1.1795,1.1775,1.1775
06-05-2018,1.1699,1.1653,1.1732,1.1718,1.1718
06-04-2018,1.1663,1.1661,1.1744,1.1699,1.1699
06-01-2018,1.1693,1.1625,1.1716,1.1662,1.1662
05-31-2018,1.1668,1.1642,1.1724,1.1694,1.1694
05-30-2018,1.1538,1.1519,1.1671,1.1665,1.1665
05-29-2018,1.1624,1.1516,1.1639,1.154,1.154
05-28-2018,1.1683,1.1608,1.1728,1.1625,1.1625
05-25-2018,1.1722,1.1648,1.1733,1.1652,1.1652
05-24-2018,1.1697,1.1692,1.1749,1.172,1.172
05-23-2018,1.1781,1.1678,1.1789,1.1696,1.1696
05-22-2018,1.1791,1.1759,1.1829,1.1779,1.1779
05-21-2018,1.1773,1.1717,1.1795,1.179,1.179
05-18-2018,1.1794,1.1751,1.1822,1.1768,1.1768
05-17-2018,1.1807,1.1777,1.1835,1.1794,1.1794
05-16-2018,1.184,1.1764,1.1853,1.1807,1.1807
05-15-2018,1.1926,1.1822,1.1938,1.1838,1.1838
05-14-2018,1.1943,1.1927,1.1995,1.1927,1.1927
05-11-2018,1.1916,1.1893,1.1967,1.1941,1.1941
05-10-2018,1.1849,1.1844,1.1944,1.1915,1.1915
05-09-2018,1.1866,1.1824,1.1895,1.185,1.185
05-08-2018,1.1922,1.1841,1.1938,1.1865,1.1865
05-07-2018,1.1964,1.1899,1.1978,1.1923,1.1923
05-04-2018,1.1989,1.1912,1.1995,1.1963,1.1963
05-03-2018,1.1952,1.1949,1.2007,1.1989,1.1989
05-02-2018,1.1993,1.1939,1.203,1.1951,1.1951
05-01-2018,1.2077,1.1982,1.2084,1.1992,1.1992
04-30-2018,1.2126,1.2065,1.2139,1.208,1.208
04-27-2018,1.2104,1.2057,1.2132,1.213,1.213
04-26-2018,1.2162,1.2097,1.2208,1.2103,1.2103
04-25-2018,1.2232,1.2161,1.2238,1.2161,1.2161
04-24-2018,1.2208,1.2184,1.2245,1.2232,1.2232
04-23-2018,1.2274,1.2199,1.2289,1.2208,1.2208
04-20-2018,1.2346,1.2252,1.2353,1.2292,1.2292
04-19-2018,1.2376,1.233,1.24,1.2346,1.2346
04-18-2018,1.2372,1.2345,1.2396,1.2374,1.2374
04-17-2018,1.2381,1.2339,1.2414,1.237,1.237
04-16-2018,1.2333,1.2325,1.2392,1.238,1.238
04-13-2018,1.2327,1.2308,1.2345,1.2336,1.2336
04-12-2018,1.2367,1.23,1.2379,1.2327,1.2327
04-11-2018,1.2356,1.2348,1.2396,1.2368,1.2368
04-10-2018,1.232,1.2304,1.2376,1.2356,1.2356
04-09-2018,1.2284,1.2262,1.2329,1.2321,1.2321
04-06-2018,1.224,1.2218,1.229,1.228,1.228
04-05-2018,1.2279,1.222,1.229,1.2241,1.2241
04-04-2018,1.2271,1.2257,1.2312,1.2278,1.2278
04-03-2018,1.2302,1.2255,1.2334,1.2271,1.2271
04-02-2018,1.2324,1.2283,1.2343,1.2302,1.2302
03-30-2018,1.23,1.2297,1.2331,1.2327,1.2327
03-29-2018,1.2307,1.2284,1.2335,1.23,1.23
03-28-2018,1.2402,1.23,1.2421,1.2308,1.2308
03-27-2018,1.2447,1.2375,1.2474,1.2403,1.2403
03-26-2018,1.2351,1.2351,1.2461,1.2444,1.2444
03-23-2018,1.2303,1.2301,1.2373,1.2359,1.2359
03-22-2018,1.2338,1.2286,1.2386,1.2303,1.2303
03-21-2018,1.2241,1.2241,1.2348,1.2338,1.2338
03-20-2018,1.2335,1.2241,1.2353,1.2242,1.2242
03-19-2018,1.2287,1.226,1.2359,1.2335,1.2335
03-16-2018,1.2305,1.2262,1.2336,1.2288,1.2288
03-15-2018,1.2367,1.2301,1.2383,1.2305,1.2305
03-14-2018,1.2391,1.2348,1.2412,1.2368,1.2368
03-13-2018,1.2334,1.2315,1.2407,1.239,1.239
03-12-2018,1.2313,1.2291,1.2345,1.2335,1.2335
03-09-2018,1.2311,1.2276,1.2333,1.2306,1.2306
03-08-2018,1.2412,1.23,1.2445,1.2312,1.2312
03-07-2018,1.2404,1.2386,1.2441,1.2411,1.2411
03-06-2018,1.2336,1.233,1.2418,1.2404,1.2404
03-05-2018,1.2331,1.2273,1.2362,1.2336,1.2336
03-02-2018,1.2264,1.2253,1.2336,1.2325,1.2325
03-01-2018,1.2194,1.2156,1.2269,1.2267,1.2267
02-28-2018,1.2233,1.219,1.224,1.2194,1.2194
02-27-2018,1.2316,1.2225,1.2344,1.2233,1.2233
02-26-2018,1.2295,1.228,1.2354,1.2317,1.2317
02-23-2018,1.233,1.228,1.2336,1.2295,1.2295
02-22-2018,1.2283,1.2261,1.235,1.233,1.233
02-21-2018,1.2338,1.2282,1.2359,1.2283,1.2283
02-20-2018,1.2406,1.2321,1.2412,1.2337,1.2337
02-19-2018,1.2403,1.2371,1.2435,1.2407,1.2407
02-16-2018,1.2506,1.2397,1.2555,1.2411,1.2411
02-15-2018,1.2452,1.245,1.2509,1.2508,1.2508
02-14-2018,1.2352,1.2279,1.2463,1.2451,1.2451
02-13-2018,1.2291,1.2285,1.2369,1.2351,1.2351
02-12-2018,1.2243,1.2236,1.2296,1.2292,1.2292
02-09-2018,1.2246,1.2207,1.2285,1.2245,1.2245
02-08-2018,1.2261,1.2216,1.2294,1.2247,1.2247
02-07-2018,1.2375,1.2248,1.2403,1.2264,1.2264
02-06-2018,1.2367,1.2315,1.2427,1.2375,1.2375
02-05-2018,1.244,1.2364,1.2474,1.2367,1.2367
02-02-2018,1.2513,1.2409,1.2516,1.2455,1.2455
02-01-2018,1.2411,1.2386,1.252,1.251,1.251
01-31-2018,1.2403,1.2389,1.2475,1.2414,1.2414
01-30-2018,1.2382,1.2335,1.2452,1.2403,1.2403
01-29-2018,1.2426,1.2338,1.2432,1.2383,1.2383
01-26-2018,1.2395,1.2374,1.249,1.243,1.243
01-25-2018,1.2409,1.2366,1.2532,1.2395,1.2395
01-24-2018,1.2299,1.2295,1.2414,1.2409,1.2409
01-23-2018,1.2262,1.2224,1.2303,1.2298,1.2298
01-22-2018,1.2265,1.2216,1.2267,1.2262,1.2262
01-19-2018,1.2238,1.2216,1.2294,1.2224,1.2224
01-18-2018,1.2187,1.2166,1.2264,1.2239,1.2239
01-17-2018,1.2261,1.2179,1.2316,1.2186,1.2186
01-16-2018,1.2264,1.2198,1.2281,1.226,1.226
01-15-2018,1.2199,1.2188,1.2296,1.2264,1.2264
01-12-2018,1.2032,1.2031,1.2213,1.2191,1.2191
01-11-2018,1.1948,1.1931,1.2059,1.2031,1.2031
01-10-2018,1.1937,1.1923,1.2016,1.1947,1.1947
01-09-2018,1.1967,1.1917,1.1975,1.1937,1.1937
01-08-2018,1.2029,1.1957,1.2051,1.1967,1.1967
01-05-2018,1.2068,1.2021,1.208,1.203,1.203
01-04-2018,1.2015,1.2005,1.2088,1.2068,1.2068
01-03-2018,1.2059,1.2005,1.2066,1.2014,1.2014
01-02-2018,1.2008,1.2006,1.2079,1.2058,1.2058
12-29-2017,1.1944,1.1937,1.2025,1.1997,1.1997
12-28-2017,1.1897,1.1896,1.1959,1.1943,1.1943
12-27-2017,1.1858,1.1855,1.1909,1.1887,1.1887
12-26-2017,1.1868,1.1847,1.1876,1.1858,1.1858
12-25-2017,1.1855,1.1847,1.1879,1.1876,1.1876
12-22-2017,1.1874,1.1822,1.1876,1.186,1.186
12-21-2017,1.1871,1.185,1.1888,1.1875,1.1875
12-20-2017,1.184,1.1829,1.1901,1.1872,1.1872
12-19-2017,1.1782,1.1777,1.1849,1.184,1.184
12-18-2017,1.1745,1.1739,1.1834,1.1782,1.1782
12-15-2017,1.1778,1.1752,1.1811,1.1755,1.1755
12-14-2017,1.1826,1.1771,1.1862,1.1778,1.1778
12-13-2017,1.1743,1.1731,1.1831,1.1826,1.1826
12-12-2017,1.177,1.1718,1.1792,1.1742,1.1742
12-11-2017,1.1767,1.1764,1.181,1.1769,1.1769
12-08-2017,1.1773,1.1731,1.1777,1.1768,1.1768
12-07-2017,1.1795,1.1772,1.1812,1.1773,1.1773
12-06-2017,1.1827,1.1781,1.1847,1.1795,1.1795
12-05-2017,1.1865,1.1801,1.1877,1.1827,1.1827
12-04-2017,1.1869,1.183,1.1877,1.1866,1.1866
12-01-2017,1.1904,1.1853,1.194,1.1897,1.1897
11-30-2017,1.1847,1.1812,1.1931,1.1904,1.1904
11-29-2017,1.184,1.1818,1.1882,1.1847,1.1847
11-28-2017,1.1898,1.1828,1.1918,1.1843,1.1843
11-27-2017,1.1929,1.1896,1.196,1.1898,1.1898
11-24-2017,1.1851,1.1837,1.1944,1.193,1.193
11-23-2017,1.182,1.1814,1.1854,1.185,1.185
11-22-2017,1.1739,1.1733,1.1825,1.1822,1.1822
11-21-2017,1.1734,1.1714,1.1756,1.1738,1.1738
11-20-2017,1.1788,1.1723,1.1807,1.1733,1.1733
11-17-2017,1.1772,1.1766,1.182,1.1791,1.1791
11-16-2017,1.1791,1.1759,1.18,1.177,1.177
11-15-2017,1.1798,1.1785,1.1858,1.1791,1.1791
11-14-2017,1.1671,1.1662,1.1803,1.1799,1.1799
11-13-2017,1.1658,1.1639,1.1674,1.1668,1.1668
11-10-2017,1.164,1.1623,1.1678,1.1665,1.1665
11-09-2017,1.1595,1.1586,1.1654,1.1642,1.1642
11-08-2017,1.1589,1.1581,1.1611,1.1597,1.1597
11-07-2017,1.1609,1.1555,1.1615,1.1586,1.1586
11-06-2017,1.1613,1.1582,1.1621,1.161,1.161
11-03-2017,1.1658,1.1599,1.169,1.161,1.161
11-02-2017,1.1619,1.1614,1.1686,1.1658,1.1658
11-01-2017,1.1646,1.1608,1.1657,1.1619,1.1619
10-31-2017,1.1651,1.1625,1.1659,1.1646,1.1646
10-30-2017,1.1609,1.1595,1.1657,1.1653,1.1653
10-27-2017,1.1652,1.1576,1.1657,1.1608,1.1608
10-26-2017,1.1813,1.1642,1.1834,1.165,1.165
10-25-2017,1.1761,1.1753,1.1817,1.1813,1.1813
10-24-2017,1.1749,1.1743,1.1792,1.1778,1.1778
10-23-2017,1.1767,1.1727,1.1777,1.1749,1.1749
10-20-2017,1.1853,1.1766,1.1855,1.1782,1.1782
10-19-2017,1.1788,1.1774,1.1857,1.1852,1.1852
10-18-2017,1.1766,1.1732,1.1804,1.1787,1.1787
10-17-2017,1.1797,1.1736,1.1799,1.1766,1.1766
10-16-2017,1.1815,1.1781,1.1819,1.1795,1.1795
10-13-2017,1.1829,1.1806,1.1874,1.1823,1.1823
10-12-2017,1.186,1.1828,1.1879,1.183,1.183
10-11-2017,1.1808,1.1796,1.1869,1.1859,1.1859
10-10-2017,1.174,1.174,1.1822,1.1808,1.1808
10-09-2017,1.1734,1.172,1.1755,1.1741,1.1741
10-06-2017,1.1712,1.1673,1.1738,1.1737,1.1737
10-05-2017,1.1761,1.17,1.1778,1.171,1.171
10-04-2017,1.1744,1.1736,1.1787,1.1759,1.1759
10-03-2017,1.1733,1.1697,1.1771,1.1744,1.1744
10-02-2017,1.1797,1.173,1.1814,1.1733,1.1733
09-29-2017,1.1786,1.1773,1.1831,1.1816,1.1816
09-28-2017,1.175,1.1722,1.1801,1.1787,1.1787
09-27-2017,1.1794,1.1719,1.1795,1.1745,1.1745
09-26-2017,1.1848,1.1759,1.1861,1.1793,1.1793
09-25-2017,1.1901,1.1833,1.1936,1.1849,1.1849
09-22-2017,1.1941,1.1938,1.2003,1.1946,1.1946
09-21-2017,1.1893,1.1867,1.1951,1.1941,1.1941
09-20-2017,1.1994,1.1863,1.2018,1.1893,1.1893
09-19-2017,1.1953,1.195,1.2004,1.1993,1.1993
09-18-2017,1.1935,1.1923,1.1967,1.1953,1.1953
09-15-2017,1.1919,1.1902,1.1985,1.1954,1.1954
09-14-2017,1.1884,1.184,1.1921,1.1919,1.1919
09-13-2017,1.1966,1.1873,1.1993,1.1885,1.1885
09-12-2017,1.1953,1.1927,1.1977,1.1966,1.1966
09-11-2017,1.2019,1.1948,1.2029,1.1953,1.1953
09-08-2017,1.2023,1.2018,1.209,1.2036,1.2036
09-07-2017,1.1917,1.1915,1.2056,1.2017,1.2017
09-06-2017,1.1915,1.1903,1.1949,1.1917,1.1917
09-05-2017,1.1896,1.187,1.1939,1.1914,1.1914
09-04-2017,1.1881,1.1875,1.1922,1.1894,1.1894
09-01-2017,1.1908,1.1853,1.1978,1.1862,1.1862
08-31-2017,1.1884,1.1823,1.1912,1.191,1.191
08-30-2017,1.1973,1.1881,1.1984,1.1883,1.1883
08-29-2017,1.1979,1.1952,1.2067,1.1973,1.1973
08-28-2017,1.1943,1.1917,1.1984,1.1979,1.1979
08-25-2017,1.1801,1.1774,1.1934,1.1923,1.1923
08-24-2017,1.1807,1.1785,1.1818,1.18,1.18
08-23-2017,1.1761,1.1743,1.1823,1.1806,1.1806
08-22-2017,1.1812,1.1747,1.1823,1.1762,1.1762
08-21-2017,1.176,1.1734,1.1825,1.1812,1.1812
08-18-2017,1.1723,1.1709,1.177,1.1763,1.1763
08-17-2017,1.1767,1.1665,1.179,1.1722,1.1722
08-16-2017,1.1736,1.1684,1.1777,1.1767,1.1767
08-15-2017,1.178,1.169,1.1791,1.1736,1.1736
08-14-2017,1.1824,1.1772,1.1838,1.178,1.178
08-11-2017,1.1773,1.1749,1.1845,1.1823,1.1823
08-10-2017,1.1757,1.1705,1.1784,1.1772,1.1772
08-09-2017,1.1751,1.1692,1.1764,1.1759,1.1759
08-08-2017,1.1793,1.1718,1.1824,1.1752,1.1752
08-07-2017,1.1774,1.1771,1.1812,1.1795,1.1795
08-04-2017,1.187,1.1735,1.1888,1.1776,1.1776
08-03-2017,1.1856,1.1831,1.1892,1.1869,1.1869
08-02-2017,1.1802,1.1795,1.1902,1.1856,1.1856
08-01-2017,1.1841,1.1791,1.1845,1.1802,1.1802
07-31-2017,1.1753,1.1724,1.1845,1.1842,1.1842
07-28-2017,1.1678,1.1672,1.1762,1.1757,1.1757
07-27-2017,1.1736,1.1651,1.1774,1.1678,1.1678
07-26-2017,1.1649,1.1615,1.1739,1.1733,1.1733
07-25-2017,1.1642,1.1631,1.1706,1.1647,1.1647
07-24-2017,1.1661,1.163,1.1681,1.1644,1.1644
07-21-2017,1.1631,1.162,1.1682,1.1664,1.1664
07-20-2017,1.1515,1.1481,1.1652,1.1631,1.1631
07-19-2017,1.1554,1.1512,1.1556,1.1515,1.1515
07-18-2017,1.1481,1.1472,1.1583,1.1554,1.1554
07-17-2017,1.1471,1.1437,1.1486,1.1479,1.1479
07-14-2017,1.1398,1.1392,1.1472,1.1471,1.1471
07-13-2017,1.1413,1.1373,1.1455,1.1398,1.1398
07-12-2017,1.1467,1.1396,1.1489,1.1412,1.1412
07-11-2017,1.1399,1.1383,1.1479,1.1467,1.1467
07-10-2017,1.1399,1.1382,1.1417,1.1399,1.1399
07-07-2017,1.1423,1.1381,1.1439,1.1399,1.1399
07-06-2017,1.1353,1.133,1.1425,1.1423,1.1423
07-05-2017,1.1349,1.1314,1.1368,1.135,1.135
07-04-2017,1.1361,1.1338,1.1376,1.1346,1.1346
07-03-2017,1.1419,1.1355,1.1426,1.1364,1.1364
06-30-2017,1.1441,1.1393,1.1445,1.1421,1.1421
06-29-2017,1.1379,1.1375,1.1445,1.1441,1.1441
06-28-2017,1.1339,1.1298,1.1388,1.1378,1.1378
06-27-2017,1.1182,1.1179,1.1349,1.134,1.134
06-26-2017,1.1198,1.1172,1.1218,1.1181,1.1181
